Transaction Type,Timekeeper Nickname 1,Client Nickname 1,Activity Nickname 1,Reference Nickname 1,Extra,Transaction Date,Hold
Expense,ElvisP,Mattapoisett,Consultants,OOO-Project,Slip: e2630,11/25/2013,No
Expense,JamesR,Maynard,Hand Tools,UUU-Project,Slip: e2631,11/25/2013,No
Expense,SamS,Medfield,Power Tools,,Slip: e2632,11/25/2013,No
Expense,ShawnR,Medford,Cleanup Supplies,AAA-Project,Slip: e2633,11/26/2013,No
Expense,TomH,Medway,Pavers,EEE-Project,Slip: e2634,11/26/2013,No
Expense,CoreyM,Melrose,Wood,III-Project,Slip: e2635,11/26/2013,No
Expense,ElvisP,Mendon,First aid,MENDO-Project01,Slip: e2636,11/26/2013,No
Expense,JamesR,Merrimac,Plants,MERRI-Project02,Slip: e2637,11/26/2013,No
Expense,SamS,Methuen,Landscape Supplies,OOO-Project,Slip: e2638,11/26/2013,No
Expense,ShawnR,Middleborough,Snacks,UUU-Project,Slip: e2639,11/26/2013,No
Expense,TomH,Middlefield,Consultants,,Slip: e2640,11/26/2013,No
Expense,CoreyM,Middleton,Hand Tools,AAA-Project,Slip: e2641,11/27/2013,No
Expense,ElvisP,Milford,Power Tools,EEE-Project,Slip: e2642,11/27/2013,No
Expense,JamesR,Millbury,Cleanup Supplies,III-Project,Slip: e2643,11/27/2013,No
Expense,SamS,Millis,Pavers,MILLI-Project01,Slip: e2644,11/27/2013,No
Expense,ShawnR,Millville,Wood,MILLV-Project02,Slip: e2645,11/27/2013,No
Expense,TomH,Milton,First aid,OOO-Project,Slip: e2646,11/27/2013,No
Expense,CoreyM,Monroe,Plants,UUU-Project,Slip: e2647,11/27/2013,No
Expense,ElvisP,Monson,Landscape Supplies,,Slip: e2648,11/27/2013,No
Expense,JamesR,Montague,Snacks,AAA-Project,Slip: e2649,11/28/2013,No
Expense,SamS,Monterey,Consultants,EEE-Project,Slip: e2650,11/28/2013,Yes
Expense,ShawnR,Montgomery,Hand Tools,III-Project,Slip: e2651,11/28/2013,No
Expense,TomH,Mount Washington,Power Tools,MOUNT-Project01,Slip: e2652,11/28/2013,No
Expense,CoreyM,Nahant,Cleanup Supplies,NAHAN-Project02,Slip: e2653,11/28/2013,No
Expense,ElvisP,Nantucket,Pavers,OOO-Project,Slip: e2654,11/28/2013,No
Expense,JamesR,Natick,Wood,UUU-Project,Slip: e2655,11/28/2013,No
Expense,SamS,Needham,First aid,,Slip: e2656,11/28/2013,No
Expense,ShawnR,New Ashford,Plants,AAA-Project,Slip: e2657,11/29/2013,No
Expense,TomH,New Bedford,Landscape Supplies,EEE-Project,Slip: e2658,11/29/2013,No
Expense,CoreyM,New Braintree,Snacks,III-Project,Slip: e2659,11/29/2013,No
Expense,ElvisP,New Marlborough,Consultants,NEWMA-Project01,Slip: e2660,11/29/2013,No
Expense,JamesR,New Salem,Hand Tools,NEWSA-Project02,Slip: e2661,11/29/2013,No
Expense,SamS,Newbury,Power Tools,OOO-Project,Slip: e2662,11/29/2013,No
Expense,ShawnR,Newburyport,Cleanup Supplies,UUU-Project,Slip: e2663,11/29/2013,No
Expense,TomH,Newton,Pavers,,Slip: e2664,11/29/2013,No
Expense,CoreyM,Norfolk,Wood,AAA-Project,Slip: e2665,11/30/2013,No
Expense,ElvisP,North Adams,First aid,EEE-Project,Slip: e2666,11/30/2013,No
Expense,JamesR,North Andover,Plants,III-Project,Slip: e2667,11/30/2013,No
Expense,SamS,North Attleborough,Landscape Supplies,NORTH-Project01,Slip: e2668,11/30/2013,No
Expense,ShawnR,North Brookfield,Snacks,NORTH-Project02,Slip: e2669,11/30/2013,No
Expense,TomH,North Reading,Consultants,OOO-Project,Slip: e2670,11/30/2013,No
Expense,CoreyM,Northampton,Hand Tools,UUU-Project,Slip: e2671,11/30/2013,No
Expense,ElvisP,Northborough,Power Tools,,Slip: e2672,11/30/2013,No
Expense,JamesR,Northbridge,Cleanup Supplies,AAA-Project,Slip: e2673,12/1/2013,No
Expense,SamS,Northfield,Pavers,EEE-Project,Slip: e2674,12/1/2013,No
Expense,ShawnR,Norton,Wood,III-Project,Slip: e2675,12/1/2013,Yes
Expense,TomH,Norwell,First aid,NORWE-Project01,Slip: e2676,12/1/2013,No
Expense,CoreyM,Norwood,Plants,NORWO-Project02,Slip: e2677,12/1/2013,No
Expense,ElvisP,Oak Bluffs,Landscape Supplies,OOO-Project,Slip: e2678,12/1/2013,No
Expense,JamesR,Oakham,Snacks,UUU-Project,Slip: e2679,12/1/2013,No
Expense,SamS,Orange,Consultants,,Slip: e2680,12/1/2013,No
Expense,ShawnR,Orleans,Hand Tools,AAA-Project,Slip: e2681,12/2/2013,No
Expense,TomH,Otis,Power Tools,EEE-Project,Slip: e2682,12/2/2013,No
Expense,CoreyM,Oxford,Cleanup Supplies,III-Project,Slip: e2683,12/2/2013,No
Expense,ElvisP,Palmer,Pavers,OOO-Project,Slip: e2684,12/2/2013,No
Expense,JamesR,Paxton,Wood,PAXTO-Project01,Slip: e2685,12/2/2013,No
Expense,SamS,Peabody,First aid,PEABO-Project02,Slip: e2686,12/2/2013,No
Expense,ShawnR,Pelham,Plants,UUU-Project,Slip: e2687,12/2/2013,No
Expense,TomH,Pembroke,Landscape Supplies,,Slip: e2688,12/2/2013,No
Expense,CoreyM,Pepperell,Snacks,AAA-Project,Slip: e2689,12/3/2013,No
Expense,ElvisP,Peru,Consultants,EEE-Project,Slip: e2690,12/3/2013,No
Expense,JamesR,Petersham,Hand Tools,III-Project,Slip: e2691,12/3/2013,No
Expense,SamS,Phillipston,Power Tools,OOO-Project,Slip: e2692,12/3/2013,No
Expense,ShawnR,Pittsfield,Cleanup Supplies,PITTS-Project01,Slip: e2693,12/3/2013,No
Expense,TomH,Plainfield,Pavers,PLAIN-Project02,Slip: e2694,12/3/2013,No
Expense,CoreyM,Plainville,Wood,UUU-Project,Slip: e2695,12/3/2013,No
Expense,ElvisP,Plymouth,First aid,,Slip: e2696,12/3/2013,No
Expense,JamesR,Plympton,Plants,AAA-Project,Slip: e2697,12/4/2013,No
Expense,SamS,Princeton,Landscape Supplies,EEE-Project,Slip: e2698,12/4/2013,No
Expense,ShawnR,Provincetown,Snacks,III-Project,Slip: e2699,12/4/2013,No
Expense,TomH,Quincy,Consultants,OOO-Project,Slip: e2700,12/4/2013,Yes
Expense,CoreyM,Randolph,Hand Tools,RANDO-Project01,Slip: e2701,12/4/2013,No
Expense,ElvisP,Raynham,Power Tools,RAYNH-Project02,Slip: e2702,12/4/2013,No
Expense,JamesR,Reading,Cleanup Supplies,UUU-Project,Slip: e2703,12/4/2013,No
Expense,SamS,Rehoboth,Pavers,,Slip: e2704,12/4/2013,No
Expense,ShawnR,Revere,Wood,AAA-Project,Slip: e2705,12/5/2013,No
Expense,TomH,Richmond,First aid,EEE-Project,Slip: e2706,12/5/2013,No
Expense,CoreyM,Rochester,Plants,III-Project,Slip: e2707,12/5/2013,No
Expense,ElvisP,Rockland,Landscape Supplies,OOO-Project,Slip: e2708,12/5/2013,No
Expense,JamesR,Rockport,Snacks,ROCKP-Project01,Slip: e2709,12/5/2013,No
Expense,SamS,Rowe,Consultants,ROWE-Project02,Slip: e2710,12/5/2013,No
Expense,ShawnR,Rowley,Hand Tools,UUU-Project,Slip: e2711,12/5/2013,No
Expense,TomH,Royalston,Power Tools,,Slip: e2712,12/5/2013,No
Expense,CoreyM,Russell,Cleanup Supplies,AAA-Project,Slip: e2713,12/6/2013,No
Expense,ElvisP,Rutland,Pavers,EEE-Project,Slip: e2714,12/6/2013,No
Expense,JamesR,Salem,Wood,III-Project,Slip: e2715,12/6/2013,No
Expense,SamS,Salisbury,First aid,OOO-Project,Slip: e2716,12/6/2013,No
Expense,ShawnR,Sandisfield,Plants,SANDI-Project01,Slip: e2717,12/6/2013,No
Expense,TomH,Sandwich,Landscape Supplies,SANDW-Project02,Slip: e2718,12/6/2013,No
Expense,CoreyM,Saugus,Snacks,UUU-Project,Slip: e2719,12/6/2013,No
Expense,ElvisP,Savoy,Consultants,,Slip: e2720,12/6/2013,No
Expense,JamesR,Scituate,Hand Tools,AAA-Project,Slip: e2721,12/7/2013,No
Expense,SamS,Seekonk,Power Tools,EEE-Project,Slip: e2722,12/7/2013,No
Expense,ShawnR,Sharon,Cleanup Supplies,III-Project,Slip: e2723,12/7/2013,No
Expense,TomH,Sheffield,Pavers,OOO-Project,Slip: e2724,12/7/2013,No
Expense,CoreyM,Shelburne,Wood,SHELB-Project01,Slip: e2725,12/7/2013,Yes
Expense,ElvisP,Sherborn,First aid,SHERB-Project02,Slip: e2726,12/7/2013,No
Expense,JamesR,Shirley,Plants,UUU-Project,Slip: e2727,12/7/2013,No
Expense,SamS,Shrewsbury,Landscape Supplies,,Slip: e2728,12/7/2013,No
Expense,ShawnR,Shutesbury,Snacks,AAA-Project,Slip: e2729,12/8/2013,No
Expense,TomH,Somerset,Consultants,EEE-Project,Slip: e2730,12/8/2013,No
Expense,CoreyM,Somerville,Hand Tools,III-Project,Slip: e2731,12/8/2013,No
Expense,ElvisP,South Hadley,Power Tools,OOO-Project,Slip: e2732,12/8/2013,No
Expense,JamesR,Southampton,Cleanup Supplies,SOUTH-Project01,Slip: e2733,12/8/2013,No
Expense,SamS,Southborough,Pavers,SOUTH-Project02,Slip: e2734,12/8/2013,No
Expense,ShawnR,Southbridge,Wood,UUU-Project,Slip: e2735,12/8/2013,No
Expense,TomH,Southwick,First aid,,Slip: e2736,12/8/2013,No
Expense,CoreyM,Spencer,Plants,AAA-Project,Slip: e2737,12/9/2013,No
Expense,ElvisP,Springfield,Landscape Supplies,EEE-Project,Slip: e2738,12/9/2013,No
Expense,JamesR,Sterling,Snacks,III-Project,Slip: e2739,12/9/2013,No
Expense,SamS,Stockbridge,Consultants,OOO-Project,Slip: e2740,12/9/2013,No
Expense,ShawnR,Stoneham,Hand Tools,STONE-Project01,Slip: e2741,12/9/2013,No
Expense,TomH,Stoughton,Power Tools,STOUG-Project02,Slip: e2742,12/9/2013,No
Expense,CoreyM,Stow,Cleanup Supplies,UUU-Project,Slip: e2743,12/9/2013,No
Expense,ElvisP,Sturbridge,Pavers,,Slip: e2744,12/9/2013,No
Expense,JamesR,Sudbury,Wood,AAA-Project,Slip: e2745,12/10/2013,No
Expense,SamS,Sunderland,First aid,EEE-Project,Slip: e2746,12/10/2013,No
Expense,ShawnR,Sutton,Plants,III-Project,Slip: e2747,12/10/2013,No
Expense,TomH,Swampscott,Landscape Supplies,OOO-Project,Slip: e2748,12/10/2013,No
Expense,CoreyM,Swansea,Snacks,SWANS-Project01,Slip: e2749,12/10/2013,No
Expense,ElvisP,Taunton,Consultants,TAUNT-Project02,Slip: e2750,12/10/2013,Yes
Expense,JamesR,Templeton,Hand Tools,UUU-Project,Slip: e2751,12/10/2013,No
Expense,SamS,Tewksbury,Power Tools,,Slip: e2752,12/10/2013,No
Expense,ShawnR,Tisbury,Cleanup Supplies,AAA-Project,Slip: e2753,12/11/2013,No
Expense,TomH,Tolland,Pavers,EEE-Project,Slip: e2754,12/11/2013,No
Expense,CoreyM,Topsfield,Wood,III-Project,Slip: e2755,12/11/2013,No
Expense,ElvisP,Townsend,First aid,OOO-Project,Slip: e2756,12/11/2013,No
Expense,JamesR,Truro,Plants,TRURO-Project01,Slip: e2757,12/11/2013,No
Expense,SamS,Tyngsborough,Landscape Supplies,TYNGS-Project02,Slip: e2758,12/11/2013,No
Expense,ShawnR,Tyringham,Snacks,UUU-Project,Slip: e2759,12/11/2013,No
Expense,TomH,Upton,Consultants,,Slip: e2760,12/11/2013,No
Expense,CoreyM,Uxbridge,Hand Tools,AAA-Project,Slip: e2761,12/12/2013,No
Expense,ElvisP,Wakefield,Power Tools,EEE-Project,Slip: e2762,12/12/2013,No
Expense,JamesR,Wales,Cleanup Supplies,III-Project,Slip: e2763,12/12/2013,No
Expense,SamS,Walpole,Pavers,OOO-Project,Slip: e2764,12/12/2013,No
Expense,ShawnR,Waltham,Wood,UUU-Project,Slip: e2765,12/12/2013,No
Expense,TomH,Ware,First aid,WARE-Project01,Slip: e2766,12/12/2013,No
Expense,CoreyM,Wareham,Plants,WAREH-Project02,Slip: e2767,12/12/2013,No
Expense,ElvisP,Warren,Landscape Supplies,,Slip: e2768,12/12/2013,No
Expense,JamesR,Warwick,Snacks,AAA-Project,Slip: e2769,12/13/2013,No
Expense,SamS,Washington,Consultants,EEE-Project,Slip: e2770,12/13/2013,No
Expense,ShawnR,Watertown,Hand Tools,III-Project,Slip: e2771,12/13/2013,No
Expense,TomH,Wayland,Power Tools,OOO-Project,Slip: e2772,12/13/2013,No
Expense,CoreyM,Webster,Cleanup Supplies,UUU-Project,Slip: e2773,12/13/2013,No
Expense,ElvisP,Wellesley,Pavers,WELLE-Project01,Slip: e2774,12/13/2013,No
Expense,JamesR,Wellfleet,Wood,WELLF-Project02,Slip: e2775,12/13/2013,Yes
Expense,SamS,Wendell,First aid,,Slip: e2776,12/13/2013,No
Expense,ShawnR,Wenham,Plants,AAA-Project,Slip: e2777,12/14/2013,No
Expense,TomH,West Boylston,Landscape Supplies,EEE-Project,Slip: e2778,12/14/2013,No
Expense,CoreyM,West Bridgewater,Snacks,III-Project,Slip: e2779,12/14/2013,No
Expense,ElvisP,West Brookfield,Consultants,OOO-Project,Slip: e2780,12/14/2013,No
Expense,JamesR,West Newbury,Hand Tools,UUU-Project,Slip: e2781,12/14/2013,No
Expense,SamS,West Springfield,Power Tools,WESTS-Project01,Slip: e2782,12/14/2013,No
Expense,ShawnR,West Stockbridge,Cleanup Supplies,WESTS-Project02,Slip: e2783,12/14/2013,No
Expense,TomH,West Tisbury,Pavers,,Slip: e2784,12/14/2013,No
Expense,CoreyM,Westborough,Wood,AAA-Project,Slip: e2785,12/15/2013,No
Expense,ElvisP,Westfield,First aid,EEE-Project,Slip: e2786,12/15/2013,No
Expense,JamesR,Westford,Plants,III-Project,Slip: e2787,12/15/2013,No
Expense,SamS,Westhampton,Landscape Supplies,OOO-Project,Slip: e2788,12/15/2013,No
Expense,ShawnR,Westminster,Snacks,UUU-Project,Slip: e2789,12/15/2013,No
Expense,TomH,Weston,Consultants,WESTO-Project01,Slip: e2790,12/15/2013,No
Expense,CoreyM,Westport,Hand Tools,WESTP-Project02,Slip: e2791,12/15/2013,No
Expense,ElvisP,Westwood,Power Tools,,Slip: e2792,12/15/2013,No
Expense,JamesR,Weymouth,Cleanup Supplies,AAA-Project,Slip: e2793,12/16/2013,No
Expense,SamS,Whately,Pavers,EEE-Project,Slip: e2794,12/16/2013,No
Expense,ShawnR,Whitman,Wood,III-Project,Slip: e2795,12/16/2013,No
Expense,TomH,Wilbraham,First aid,OOO-Project,Slip: e2796,12/16/2013,No
Expense,CoreyM,Williamsburg,Plants,UUU-Project,Slip: e2797,12/16/2013,No
Expense,ElvisP,Williamstown,Landscape Supplies,WILLI-Project01,Slip: e2798,12/16/2013,No
Expense,JamesR,Wilmington,Snacks,WILMI-Project02,Slip: e2799,12/16/2013,No
Expense,SamS,Winchendon,Consultants,,Slip: e2800,12/16/2013,Yes
Expense,ShawnR,Winchester,Hand Tools,AAA-Project,Slip: e2801,12/17/2013,No
Expense,TomH,Windsor,Power Tools,EEE-Project,Slip: e2802,12/17/2013,No
Expense,CoreyM,Winthrop,Cleanup Supplies,III-Project,Slip: e2803,12/17/2013,No
Expense,ElvisP,Woburn,Pavers,OOO-Project,Slip: e2804,12/17/2013,No
Expense,JamesR,Worcester,Wood,UUU-Project,Slip: e2805,12/17/2013,No
Expense,SamS,Worthington,First aid,WORTH-Project01,Slip: e2806,12/17/2013,No
Expense,ShawnR,Wrentham,Plants,WRENT-Project02,Slip: e2807,12/17/2013,No
Expense,TomH,Yarmouth,Landscape Supplies,,Slip: e2808,12/17/2013,No
